email,veracidade,email_length,local_length,has_number,num_dots,num_unders,num_hyph,unique_ratio,alpha_ratio,digit_ratio,domain,domain_popular,domain_suspicious
rodrigo_alves@yaho.com,1,22,13,0,0,1,0,0.846,0.923,0.0,yaho.com,0,1
support2221@tempmail.com,0,24,11,1,0,0,0,0.727,0.636,0.364,tempmail.com,0,1
camila60@gmail.co,1,17,8,1,0,0,0,0.875,0.75,0.25,gmail.co,0,1
rafael610@10minutemail.com,0,26,9,1,0,0,0,0.889,0.667,0.333,10minutemail.com,0,1
voliveira@terra.com.br,1,22,9,0,0,0,0,0.778,1.0,0.0,terra.com.br,1,0
rafael-mendes@disposablemail.com,0,32,13,0,0,0,1,0.769,0.923,0.0,disposablemail.com,0,1
cassis@live.com,1,15,6,0,0,0,0,0.667,1.0,0.0,live.com,1,0
thiago810@mailme.one,0,20,9,1,0,0,0,1.0,0.667,0.333,mailme.one,0,1
99628690939@fake-mail.net,0,25,11,1,0,0,0,0.545,0.0,1.0,fake-mail.net,0,1
8376568@mailcatch.com,0,21,7,1,0,0,0,0.714,0.0,1.0,mailcatch.com,0,1
thiago.nascimento@hotmial.com,0,29,17,0,1,0,0,0.706,0.941,0.0,hotmial.com,0,1
contact2548@mailtemp.org,0,24,11,1,0,0,0,0.818,0.636,0.364,mailtemp.org,0,1
rleite@yaho.com,1,15,6,0,0,0,0,0.833,1.0,0.0,yaho.com,0,1
493377731097@mailtemp.org,0,25,12,1,0,0,0,0.5,0.0,1.0,mailtemp.org,0,1
8ow7jo5lsxb6mvj@mailme.one,0,26,15,1,0,0,0,0.867,0.733,0.267,mailme.one,0,1
lcosta.jr@mailnow.org,0,21,9,0,1,0,0,1.0,0.889,0.0,mailnow.org,0,1
i5wl0jd0i2v@tempmail.com,0,24,11,1,0,0,0,0.818,0.636,0.364,tempmail.com,0,1
230318412028@spammail.net,0,25,12,1,0,0,0,0.5,0.0,1.0,spammail.net,0,1
marcos44.x@mailnow.org,0,22,10,1,1,0,0,0.9,0.7,0.2,mailnow.org,0,1
juliana99@gmaill.com,1,20,9,1,0,0,0,0.778,0.778,0.222,gmaill.com,0,1
489095691330@fake-mail.net,0,26,12,1,0,0,0,0.667,0.0,1.0,fake-mail.net,0,1
rodrigo97@disposablemail.com,1,28,9,1,0,0,0,0.778,0.778,0.222,disposablemail.com,0,1
419235@yopmail.com,0,18,6,1,0,0,0,1.0,0.0,1.0,yopmail.com,0,1
sandra@mailinator.com,0,21,6,0,0,0,0,0.833,1.0,0.0,mailinator.com,0,1
rodrigo-nascimento@icloud.com,1,29,18,0,0,0,1,0.722,0.944,0.0,icloud.com,1,0
debora.assis@mailnow.org,0,24,12,0,1,0,0,0.75,0.917,0.0,mailnow.org,0,1
b4.z18wk@guerrillamail.com,0,26,8,1,1,0,0,1.0,0.5,0.375,guerrillamail.com,0,1
juliana.rodrigues@mailme.one,0,28,17,0,1,0,0,0.765,0.941,0.0,mailme.one,0,1
gabriel-dias@yaho.com,1,21,12,0,0,0,1,0.833,0.917,0.0,yaho.com,0,1
henrique-alves@hotmial.com,0,26,14,0,0,0,1,0.857,0.929,0.0,hotmial.com,0,1
beatriz35@bol.com.br,1,20,9,1,0,0,0,1.0,0.778,0.222,bol.com.br,1,0
406557890185@tempmail.co,0,24,12,1,0,0,0,0.667,0.0,1.0,tempmail.co,0,1
luana18@mailinator.com,0,22,7,1,0,0,0,0.857,0.714,0.286,mailinator.com,0,1
service2505@guerrillamail.com,0,29,11,1,0,0,0,0.818,0.636,0.364,guerrillamail.com,0,1
mleite@outlook.co,1,17,6,0,0,0,0,0.833,1.0,0.0,outlook.co,0,1
pedro_ribeiro@outlok.com,1,24,13,0,0,1,0,0.615,0.923,0.0,outlok.com,0,1
henrique549@randommail.xyz,0,26,11,1,0,0,0,0.909,0.727,0.273,randommail.xyz,0,1
eduardo901@yaho.com,0,19,10,1,0,0,0,0.9,0.7,0.3,yaho.com,0,1
example571@mailinator.com,0,25,10,1,0,0,0,0.9,0.7,0.3,mailinator.com,0,1
pedro@gmail.co,1,14,5,0,0,0,0,1.0,1.0,0.0,gmail.co,0,1
mmoreira@hotmial.com,1,20,8,0,0,0,0,0.75,1.0,0.0,hotmial.com,0,1
luana.costa@outlok.com,0,22,11,0,1,0,0,0.818,0.909,0.0,outlok.com,0,1
beatriz24@mailme.one,1,20,9,1,0,0,0,1.0,0.778,0.222,mailme.one,0,1
giorgia10@terra.com.br,1,22,9,1,0,0,0,0.778,0.778,0.222,terra.com.br,1,0
isabela-rocha@hotmail.com,1,25,13,0,0,0,1,0.846,0.923,0.0,hotmail.com,1,0
nicolas_mendes@yahoo.com,1,24,14,0,0,1,0,0.786,0.929,0.0,yahoo.com,1,0
53r4dtad4w@mailcatch.com,0,24,10,1,0,0,0,0.8,0.6,0.4,mailcatch.com,0,1
mailuser334@mailme.one,0,22,11,1,0,0,0,0.909,0.727,0.273,mailme.one,0,1
517225327@yopmail.com,0,21,9,1,0,0,0,0.556,0.0,1.0,yopmail.com,0,1
debora@outlook.co,1,17,6,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
5563395@randommail.xyz,0,22,7,1,0,0,0,0.571,0.0,1.0,randommail.xyz,0,1
test26@tempmail.co,0,18,6,1,0,0,0,0.833,0.667,0.333,tempmail.co,0,1
ricardo-pereira@gmaill.com,0,26,15,0,0,0,1,0.6,0.933,0.0,gmaill.com,0,1
zllzp2uuy_6xro@mailinator.com,0,29,14,1,0,1,0,0.786,0.786,0.143,mailinator.com,0,1
82925349247@mailinator.com,0,26,11,1,0,0,0,0.636,0.0,1.0,mailinator.com,0,1
ricardo_moreira@hotmial.com,1,27,15,0,0,1,0,0.6,0.933,0.0,hotmial.com,0,1
rsantos@trashmail.com,1,21,7,0,0,0,0,0.857,1.0,0.0,trashmail.com,0,1
vitoria_silva@gmail.com,1,23,13,0,0,1,0,0.692,0.923,0.0,gmail.com,1,0
debora_vieira@protonmail.com,1,28,13,0,0,1,0,0.692,0.923,0.0,protonmail.com,1,0
hsouza@yaho.com,0,15,6,0,0,0,0,1.0,1.0,0.0,yaho.com,0,1
aline67@gmail.com,1,17,7,1,0,0,0,1.0,0.714,0.286,gmail.com,1,0
andre.rocha.x@uol.com.br,1,24,13,0,2,0,0,0.769,0.846,0.0,uol.com.br,1,0
joao_souza@gmx.com,1,18,10,0,0,1,0,0.7,0.9,0.0,gmx.com,0,1
carlos@bol.com.br,1,17,6,0,0,0,0,1.0,1.0,0.0,bol.com.br,1,0
ricardo-mendes@icloud.com,1,25,14,0,0,0,1,0.786,0.929,0.0,icloud.com,1,0
henrique-lima@yaho.com,1,22,13,0,0,0,1,0.846,0.923,0.0,yaho.com,0,1
eduardo-dias@protonmail.com,1,27,12,0,0,0,1,0.75,0.917,0.0,protonmail.com,1,0
contact2869@disposablemail.com,0,30,11,1,0,0,0,0.818,0.636,0.364,disposablemail.com,0,1
henrique@live.com,1,17,8,0,0,0,0,0.875,1.0,0.0,live.com,1,0
aline_santos@yahoo.com,1,22,12,0,0,1,0,0.75,0.917,0.0,yahoo.com,1,0
test655@mailcatch.com,0,21,7,1,0,0,0,0.714,0.571,0.429,mailcatch.com,0,1
rafael6@hotmail.com,1,19,7,1,0,0,0,0.857,0.857,0.143,hotmail.com,1,0
rodrigo@protonmail.com,1,22,7,0,0,0,0,0.714,1.0,0.0,protonmail.com,1,0
henrique.araujo@uol.com.br,1,26,15,0,1,0,0,0.733,0.933,0.0,uol.com.br,1,0
contact5045@mailinator.com,0,26,11,1,0,0,0,0.727,0.636,0.364,mailinator.com,0,1
maria-carvalho@gmail.co,1,23,14,0,0,0,1,0.714,0.929,0.0,gmail.co,0,1
amendes@tempmail.co,0,19,7,0,0,0,0,0.857,1.0,0.0,tempmail.co,0,1
sofia75@10minutemail.com,0,24,7,1,0,0,0,1.0,0.714,0.286,10minutemail.com,0,1
o8a-yafk@mailinator.com,0,23,8,1,0,0,1,0.875,0.75,0.125,mailinator.com,0,1
cgbvqcedniq@spammail.net,0,24,11,0,0,0,0,0.818,1.0,0.0,spammail.net,0,1
mariana37@outlok.com,1,20,9,1,0,0,0,0.778,0.778,0.222,outlok.com,0,1
admin2263@disposablemail.com,0,28,9,1,0,0,0,0.889,0.556,0.444,disposablemail.com,0,1
rafael-barros@mailnow.org,0,25,13,0,0,0,1,0.692,0.923,0.0,mailnow.org,0,1
henrique564.jr@bol.com.br,1,25,14,1,1,0,0,0.857,0.714,0.214,bol.com.br,1,0
09058067@fake-mail.net,0,22,8,1,0,0,0,0.75,0.0,1.0,fake-mail.net,0,1
966271@disposablemail.com,0,25,6,1,0,0,0,0.833,0.0,1.0,disposablemail.com,0,1
865020118@randommail.xyz,0,24,9,1,0,0,0,0.667,0.0,1.0,randommail.xyz,0,1
lucas.vieira@live.com,1,21,12,0,1,0,0,0.833,0.917,0.0,live.com,1,0
bruno_pires@gmail.co,0,20,11,0,0,1,0,0.909,0.909,0.0,gmail.co,0,1
tocp8fp1k8@mailtemp.org,0,23,10,1,0,0,0,0.8,0.7,0.3,mailtemp.org,0,1
procha@bol.com.br,1,17,6,0,0,0,0,1.0,1.0,0.0,bol.com.br,1,0
ana_dias@outlook.co,1,19,8,0,0,1,0,0.75,0.875,0.0,outlook.co,0,1
j3lp15tftzwcd4@tempmail.co,0,26,14,1,0,0,0,0.929,0.714,0.286,tempmail.co,0,1
isabela_cunha@outlook.com,1,25,13,0,0,1,0,0.846,0.923,0.0,outlook.com,1,0
pedro-ferreira@trashmail.com,1,28,14,0,0,0,1,0.643,0.929,0.0,trashmail.com,0,1
aline425@gmaill.com,0,19,8,1,0,0,0,1.0,0.625,0.375,gmaill.com,0,1
srodrigues@outlok.com,1,21,10,0,0,0,0,0.8,1.0,0.0,outlok.com,0,1
icarvalho@live.com,1,18,9,0,0,0,0,0.889,1.0,0.0,live.com,1,0
isabela_dias.x@hotmail.com,1,26,14,0,1,1,0,0.714,0.857,0.0,hotmail.com,1,0
hy05y5fnx@mailnow.org,0,21,9,1,0,0,0,0.778,0.667,0.333,mailnow.org,0,1
example767@mailme.one,0,21,10,1,0,0,0,0.8,0.7,0.3,mailme.one,0,1
rodrigo88@gmail.co,0,18,9,1,0,0,0,0.667,0.778,0.222,gmail.co,0,1
eq58wzuacz@mailme.one,0,21,10,1,0,0,0,0.9,0.8,0.2,mailme.one,0,1
maria.santos@hotmial.com,0,24,12,0,1,0,0,0.75,0.917,0.0,hotmial.com,0,1
thiago-cunha@outlook.co,1,23,12,0,0,0,1,0.833,0.917,0.0,outlook.co,0,1
661055882101@mailme.one,0,23,12,1,0,0,0,0.5,0.0,1.0,mailme.one,0,1
978098@10minutemail.com,0,23,6,1,0,0,0,0.667,0.0,1.0,10minutemail.com,0,1
692754262@tempmail.co,0,21,9,1,0,0,0,0.667,0.0,1.0,tempmail.co,0,1
rud24dkrf4fx@trashmail.com,0,26,12,1,0,0,0,0.667,0.75,0.25,trashmail.com,0,1
mateus_nascimento@tempmail.co,0,29,17,0,0,1,0,0.647,0.941,0.0,tempmail.co,0,1
gustavo@gmx.com,1,15,7,0,0,0,0,1.0,1.0,0.0,gmx.com,0,1
428980762@mailinator.com,0,24,9,1,0,0,0,0.778,0.0,1.0,mailinator.com,0,1
ricardo-souza@outlook.com,1,25,13,0,0,0,1,0.769,0.923,0.0,outlook.com,1,0
giorgia.araujo@outlook.co,0,25,14,0,1,0,0,0.571,0.929,0.0,outlook.co,0,1
baraujo@gmaill.com,1,18,7,0,0,0,0,0.857,1.0,0.0,gmaill.com,0,1
paula-rocha@hotmial.com,1,23,11,0,0,0,1,0.818,0.909,0.0,hotmial.com,0,1
pedro947@gmaill.com,1,19,8,1,0,0,0,1.0,0.625,0.375,gmaill.com,0,1
uys9p7sephom@trashmail.com,0,26,12,1,0,0,0,0.833,0.833,0.167,trashmail.com,0,1
672zqpj_5v4h@tempmail.co,0,24,12,1,0,1,0,1.0,0.5,0.417,tempmail.co,0,1
camila@yaho.com,1,15,6,0,0,0,0,0.833,1.0,0.0,yaho.com,0,1
clara-alves@outlook.com,1,23,11,0,0,0,1,0.727,0.909,0.0,outlook.com,1,0
abc73@spammail.net,0,18,5,1,0,0,0,1.0,0.6,0.4,spammail.net,0,1
116870094@mailinator.com,0,24,9,1,0,0,0,0.778,0.0,1.0,mailinator.com,0,1
08962106@mailinator.com,0,23,8,1,0,0,0,0.75,0.0,1.0,mailinator.com,0,1
beawqw29py5kh2@disposablemail.com,0,33,14,1,0,0,0,0.857,0.714,0.286,disposablemail.com,0,1
giorgia@tempmail.co,0,19,7,0,0,0,0,0.714,1.0,0.0,tempmail.co,0,1
user936@guerrillamail.com,0,25,7,1,0,0,0,1.0,0.571,0.429,guerrillamail.com,0,1
vitoria-dias@protonmail.com,1,27,12,0,0,0,1,0.75,0.917,0.0,protonmail.com,1,0
example746@mailinator.com,0,25,10,1,0,0,0,0.9,0.7,0.3,mailinator.com,0,1
6le9cb6@tempmail.com,0,20,7,1,0,0,0,0.857,0.571,0.429,tempmail.com,0,1
admin2504@randommail.xyz,0,24,9,1,0,0,0,1.0,0.556,0.444,randommail.xyz,0,1
beatriz.ribeiro@protonmail.com,1,30,15,0,1,0,0,0.6,0.933,0.0,protonmail.com,1,0
928fmcapt@mailme.one,0,20,9,1,0,0,0,1.0,0.667,0.333,mailme.one,0,1
beatriz544@outlook.com,1,22,10,1,0,0,0,0.9,0.7,0.3,outlook.com,1,0
debora-pires@mailme.one,0,23,12,0,0,0,1,0.833,0.917,0.0,mailme.one,0,1
mateus_moreira@terra.com.br,1,27,14,0,0,1,0,0.714,0.929,0.0,terra.com.br,1,0
987117735@mailcatch.com,0,23,9,1,0,0,0,0.667,0.0,1.0,mailcatch.com,0,1
mailuser96@yopmail.com,0,22,10,1,0,0,0,1.0,0.8,0.2,yopmail.com,0,1
eduardo.assis@icloud.com,1,24,13,0,1,0,0,0.692,0.923,0.0,icloud.com,1,0
mateus-costa@gmx.com,1,20,12,0,0,0,1,0.75,0.917,0.0,gmx.com,0,1
upwtb4v8@mailme.one,0,19,8,1,0,0,0,1.0,0.75,0.25,mailme.one,0,1
vitoria.souza@mailtemp.org,0,26,13,0,1,0,0,0.769,0.923,0.0,mailtemp.org,0,1
rafael-rodrigues@bol.com.br,1,27,16,0,0,0,1,0.75,0.938,0.0,bol.com.br,1,0
beatriz493@hotmial.com,1,22,10,1,0,0,0,1.0,0.7,0.3,hotmial.com,0,1
henrique.moura@randommail.xyz,0,29,14,0,1,0,0,0.786,0.929,0.0,randommail.xyz,0,1
paulao@mailnow.org,0,18,6,0,0,0,0,0.833,1.0,0.0,mailnow.org,0,1
vitoria-gomes@live.com,1,22,13,0,0,0,1,0.846,0.923,0.0,live.com,1,0
paulao@outlook.co,1,17,6,0,0,0,0,0.833,1.0,0.0,outlook.co,0,1
80208116@disposablemail.com,0,27,8,1,0,0,0,0.625,0.0,1.0,disposablemail.com,0,1
andre-martins@tempmail.com,1,26,13,0,0,0,1,0.769,0.923,0.0,tempmail.com,0,1
carlos27.jr@hotmial.com,0,23,11,1,1,0,0,0.909,0.727,0.182,hotmial.com,0,1
debora_araujo@hotmial.com,0,25,13,0,0,1,0,0.692,0.923,0.0,hotmial.com,0,1
mateus.carvalho@trashmail.com,1,29,15,0,1,0,0,0.867,0.933,0.0,trashmail.com,0,1
b7s9__zkky-blv@tempmail.co,0,26,14,1,0,2,1,0.786,0.643,0.143,tempmail.co,0,1
256695459056@mailinator.com,0,27,12,1,0,0,0,0.5,0.0,1.0,mailinator.com,0,1
cpires@gmaill.com,1,17,6,0,0,0,0,1.0,1.0,0.0,gmaill.com,0,1
clara.ribeiro@disposablemail.com,0,32,13,0,1,0,0,0.692,0.923,0.0,disposablemail.com,0,1
sandra15@outlook.co,1,19,8,1,0,0,0,0.875,0.75,0.25,outlook.co,0,1
aline655@outlook.co,1,19,8,1,0,0,0,0.875,0.625,0.375,outlook.co,0,1
help5174@mailinator.com,0,23,8,1,0,0,0,1.0,0.5,0.5,mailinator.com,0,1
amartins@gmail.com,1,18,8,0,0,0,0,0.875,1.0,0.0,gmail.com,1,0
aline@disposablemail.com,0,24,5,0,0,0,0,1.0,1.0,0.0,disposablemail.com,0,1
sofia132@terra.com.br,1,21,8,1,0,0,0,1.0,0.625,0.375,terra.com.br,1,0
bruno17@outlook.com,1,19,7,1,0,0,0,1.0,0.714,0.286,outlook.com,1,0
59422139@randommail.xyz,0,23,8,1,0,0,0,0.75,0.0,1.0,randommail.xyz,0,1
ain.v1a.swe@mailme.one,0,22,11,1,2,0,0,0.818,0.727,0.091,mailme.one,0,1
admin5637@guerrillamail.com,0,27,9,1,0,0,0,1.0,0.556,0.444,guerrillamail.com,0,1
carlos-souza@guerrillamail.com,0,30,12,0,0,0,1,0.75,0.917,0.0,guerrillamail.com,0,1
eduardo444@yopmail.com,0,22,10,1,0,0,0,0.7,0.7,0.3,yopmail.com,0,1
ana-moreira@mailnow.org,0,23,11,0,0,0,1,0.727,0.909,0.0,mailnow.org,0,1
service4087@mailinator.com,0,26,11,1,0,0,0,0.909,0.636,0.364,mailinator.com,0,1
roberto-souza@hotmial.com,1,25,13,0,0,0,1,0.769,0.923,0.0,hotmial.com,0,1
carlos762@hotmail.com,1,21,9,1,0,0,0,1.0,0.667,0.333,hotmail.com,1,0
ipires@gmaill.com,1,17,6,0,0,0,0,0.833,1.0,0.0,gmaill.com,0,1
mariana@protonmail.com,1,22,7,0,0,0,0,0.714,1.0,0.0,protonmail.com,1,0
94970080@fake-mail.net,0,22,8,1,0,0,0,0.625,0.0,1.0,fake-mail.net,0,1
antonio-moreira@gmx.com,1,23,15,0,0,0,1,0.6,0.933,0.0,gmx.com,0,1
beatriz.ribeiro@outlook.co,1,26,15,0,1,0,0,0.6,0.933,0.0,outlook.co,0,1
fernando-lima@gmail.co,1,22,13,0,0,0,1,0.846,0.923,0.0,gmail.co,0,1
antonio@gmail.co,1,16,7,0,0,0,0,0.714,1.0,0.0,gmail.co,0,1
joao@gmaill.com,1,15,4,0,0,0,0,0.75,1.0,0.0,gmaill.com,0,1
yd3mynue@mailme.one,0,19,8,1,0,0,0,0.875,0.875,0.125,mailme.one,0,1
marcos46@yaho.com,1,17,8,1,0,0,0,1.0,0.75,0.25,yaho.com,0,1
antonio-gomes@icloud.com,1,24,13,0,0,0,1,0.769,0.923,0.0,icloud.com,1,0
82cu.sb84k@mailme.one,0,21,10,1,1,0,0,0.9,0.5,0.4,mailme.one,0,1
laura.santos@yopmail.com,0,24,12,0,1,0,0,0.75,0.917,0.0,yopmail.com,0,1
bruno@mailcatch.com,0,19,5,0,0,0,0,1.0,1.0,0.0,mailcatch.com,0,1
carlos.rodrigues@outlook.com,1,28,16,0,1,0,0,0.75,0.938,0.0,outlook.com,1,0
admin3775@disposablemail.com,0,28,9,1,0,0,0,0.889,0.556,0.444,disposablemail.com,0,1
example979@mailcatch.com,0,24,10,1,0,0,0,0.8,0.7,0.3,mailcatch.com,0,1
abc417@mailtemp.org,0,19,6,1,0,0,0,1.0,0.5,0.5,mailtemp.org,0,1
ana-rocha@hotmail.com,1,21,9,0,0,0,1,0.778,0.889,0.0,hotmail.com,1,0
paula@10minutemail.com,0,22,5,0,0,0,0,0.8,1.0,0.0,10minutemail.com,0,1
gnascimento@outlook.co,1,22,11,0,0,0,0,0.909,1.0,0.0,outlook.co,0,1
jwyr248x533db@guerrillamail.com,0,31,13,1,0,0,0,0.923,0.538,0.462,guerrillamail.com,0,1
clara.ferreira@hotmial.com,1,26,14,0,1,0,0,0.571,0.929,0.0,hotmial.com,0,1
4683197825@mailtemp.org,0,23,10,1,0,0,0,0.9,0.0,1.0,mailtemp.org,0,1
roberto.santos@hotmail.com,1,26,14,0,1,0,0,0.643,0.929,0.0,hotmail.com,1,0
paula-oliveira@terra.com.br,1,27,14,0,0,0,1,0.714,0.929,0.0,terra.com.br,1,0
mateus.barros@protonmail.com,1,28,13,0,1,0,0,0.769,0.923,0.0,protonmail.com,1,0
84602039000@mailtemp.org,0,24,11,1,0,0,0,0.636,0.0,1.0,mailtemp.org,0,1
665834470322@spammail.net,0,25,12,1,0,0,0,0.667,0.0,1.0,spammail.net,0,1
nicolas801@mailtemp.org,0,23,10,1,0,0,0,1.0,0.7,0.3,mailtemp.org,0,1
hsouza@protonmail.com,1,21,6,0,0,0,0,1.0,1.0,0.0,protonmail.com,1,0
service9903@tempmail.co,0,23,11,1,0,0,0,0.818,0.636,0.364,tempmail.co,0,1
rafael_ferreira@hotmial.com,1,27,15,0,0,1,0,0.467,0.933,0.0,hotmial.com,0,1
vitoria55@gmail.com,1,19,9,1,0,0,0,0.778,0.778,0.222,gmail.com,1,0
gabriel833@outlok.com,0,21,10,1,0,0,0,0.9,0.7,0.3,outlok.com,0,1
pdias@trashmail.com,1,19,5,0,0,0,0,1.0,1.0,0.0,trashmail.com,0,1
twmkag7xotnx8h0@guerrillamail.com,0,33,15,1,0,0,0,0.867,0.8,0.2,guerrillamail.com,0,1
nicolas.lima@fake-mail.net,1,26,12,0,1,0,0,0.75,0.917,0.0,fake-mail.net,0,1
i5e0l1q9@mailnow.org,0,20,8,1,0,0,0,1.0,0.5,0.5,mailnow.org,0,1
paula-moura@outlook.com,1,23,11,0,0,0,1,0.727,0.909,0.0,outlook.com,1,0
user467@yopmail.com,0,19,7,1,0,0,0,1.0,0.571,0.429,yopmail.com,0,1
felipe.gomes@yahoo.com,1,22,12,0,1,0,0,0.833,0.917,0.0,yahoo.com,1,0
pedro@hotmial.com,1,17,5,0,0,0,0,1.0,1.0,0.0,hotmial.com,0,1
juliana811@mailtemp.org,0,23,10,1,0,0,0,0.8,0.7,0.3,mailtemp.org,0,1
dlbw2u68.p@guerrillamail.com,0,28,10,1,1,0,0,1.0,0.6,0.3,guerrillamail.com,0,1
0831707@mailinator.com,0,22,7,1,0,0,0,0.714,0.0,1.0,mailinator.com,0,1
fernando.ferreira@hotmail.com,1,29,17,0,1,0,0,0.529,0.941,0.0,hotmail.com,1,0
bruno@tempmail.co,0,17,5,0,0,0,0,1.0,1.0,0.0,tempmail.co,0,1
7pfrc-u1x2@10minutemail.com,0,27,10,1,0,0,1,1.0,0.6,0.3,10minutemail.com,0,1
sandra740@outlook.com,1,21,9,1,0,0,0,0.889,0.667,0.333,outlook.com,1,0
ricardo_mendes@protonmail.com,1,29,14,0,0,1,0,0.786,0.929,0.0,protonmail.com,1,0
henrique.barros@randommail.xyz,1,30,15,0,1,0,0,0.8,0.933,0.0,randommail.xyz,0,1
ldqfhdn9l9hg@tempmail.com,0,25,12,1,0,0,0,0.667,0.833,0.167,tempmail.com,0,1
amoreira@yaho.com,1,17,8,0,0,0,0,0.75,1.0,0.0,yaho.com,0,1
1848566@mailcatch.com,0,21,7,1,0,0,0,0.714,0.0,1.0,mailcatch.com,0,1
smendes@uol.com.br,1,18,7,0,0,0,0,0.714,1.0,0.0,uol.com.br,1,0
henrique_leite@gmaill.com,1,25,14,0,0,1,0,0.714,0.929,0.0,gmaill.com,0,1
28389@mailnow.org,0,17,5,1,0,0,0,0.8,0.0,1.0,mailnow.org,0,1
debora.araujo.jr@hotmail.com,1,28,16,0,2,0,0,0.562,0.875,0.0,hotmail.com,1,0
4962933590@mailcatch.com,0,24,10,1,0,0,0,0.7,0.0,1.0,mailcatch.com,0,1
eap50s@fake-mail.net,0,20,6,1,0,0,0,1.0,0.667,0.333,fake-mail.net,0,1
rafael-pereira@tempmail.co,0,26,14,0,0,0,1,0.571,0.929,0.0,tempmail.co,0,1
srocha@10minutemail.com,0,23,6,0,0,0,0,1.0,1.0,0.0,10minutemail.com,0,1
93148384@tempmail.com,0,21,8,1,0,0,0,0.625,0.0,1.0,tempmail.com,0,1
5114113@tempmail.com,0,20,7,1,0,0,0,0.571,0.0,1.0,tempmail.com,0,1
053740209@10minutemail.com,0,26,9,1,0,0,0,0.778,0.0,1.0,10minutemail.com,0,1
4153886917@yopmail.com,0,22,10,1,0,0,0,0.8,0.0,1.0,yopmail.com,0,1
andre54@hotmial.com,1,19,7,1,0,0,0,1.0,0.714,0.286,hotmial.com,0,1
boliveira@yaho.com,0,18,9,0,0,0,0,0.889,1.0,0.0,yaho.com,0,1
joao92@gmaill.com,1,17,6,1,0,0,0,0.833,0.667,0.333,gmaill.com,0,1
cp1grrji@yopmail.com,0,20,8,1,0,0,0,0.875,0.875,0.125,yopmail.com,0,1
gustavo71@hotmail.com,1,21,9,1,0,0,0,1.0,0.778,0.222,hotmail.com,1,0
eduardo429@yopmail.com,1,22,10,1,0,0,0,0.9,0.7,0.3,yopmail.com,0,1
eduardo55@tempmail.co,0,21,9,1,0,0,0,0.778,0.778,0.222,tempmail.co,0,1
help6701@mailtemp.org,0,21,8,1,0,0,0,1.0,0.5,0.5,mailtemp.org,0,1
aline@mailcatch.com,0,19,5,0,0,0,0,1.0,1.0,0.0,mailcatch.com,0,1
debora.borges@yahoo.com,1,23,13,0,1,0,0,0.692,0.923,0.0,yahoo.com,1,0
mariana-antunes@hotmial.com,0,27,15,0,0,0,1,0.667,0.933,0.0,hotmial.com,0,1
clara-ribeiro@gmail.com,1,23,13,0,0,0,1,0.692,0.923,0.0,gmail.com,1,0
luana.rocha@disposablemail.com,0,30,11,0,1,0,0,0.818,0.909,0.0,disposablemail.com,0,1
mateus@gmx.com,1,14,6,0,0,0,0,1.0,1.0,0.0,gmx.com,0,1
609904957@guerrillamail.com,0,27,9,1,0,0,0,0.667,0.0,1.0,guerrillamail.com,0,1
mariana.moura@tempmail.com,0,26,13,0,1,0,0,0.615,0.923,0.0,tempmail.com,0,1
ppereira@aol.com,1,16,8,0,0,0,0,0.625,1.0,0.0,aol.com,1,0
bruno@outlook.com,1,17,5,0,0,0,0,1.0,1.0,0.0,outlook.com,1,0
antonio.pereira@10minutemail.com,0,32,15,0,1,0,0,0.6,0.933,0.0,10minutemail.com,0,1
debora.santos@gmail.co,0,22,13,0,1,0,0,0.769,0.923,0.0,gmail.co,0,1
beatriz@outlok.com,1,18,7,0,0,0,0,1.0,1.0,0.0,outlok.com,0,1
mcarvalho@hotmial.com,1,21,9,0,0,0,0,0.889,1.0,0.0,hotmial.com,0,1
bruno-lima@bol.com.br,1,21,10,0,0,0,1,1.0,0.9,0.0,bol.com.br,1,0
maria@gmaill.com,1,16,5,0,0,0,0,0.8,1.0,0.0,gmaill.com,0,1
rsantos@hotmial.com,1,19,7,0,0,0,0,0.857,1.0,0.0,hotmial.com,0,1
rferreira@gmaill.com,0,20,9,0,0,0,0,0.556,1.0,0.0,gmaill.com,0,1
gabriel-moreira@gmail.com,1,25,15,0,0,0,1,0.667,0.933,0.0,gmail.com,1,0
lribeiro@aol.com,1,16,8,0,0,0,0,0.75,1.0,0.0,aol.com,1,0
isabela5@fake-mail.net,0,22,8,1,0,0,0,0.875,0.875,0.125,fake-mail.net,0,1
vzepwb80plmpxs@mailme.one,0,25,14,1,0,0,0,0.857,0.857,0.143,mailme.one,0,1
631314221@10minutemail.com,0,26,9,1,0,0,0,0.556,0.0,1.0,10minutemail.com,0,1
juliana.jr@outlook.com,1,22,10,0,1,0,0,0.8,0.9,0.0,outlook.com,1,0
felipe.lima@yaho.com,1,20,11,0,1,0,0,0.727,0.909,0.0,yaho.com,0,1
henrique.souza@live.com,1,23,14,0,1,0,0,0.857,0.929,0.0,live.com,1,0
rlima.jr@outlook.com,1,20,8,0,1,0,0,0.875,0.875,0.0,outlook.com,1,0
gabriel_lima@gmail.com,1,22,12,0,0,1,0,0.75,0.917,0.0,gmail.com,1,0
juliana_freitas@icloud.com,1,26,15,0,0,1,0,0.8,0.933,0.0,icloud.com,1,0
rodrigo-santos@fake-mail.net,0,28,14,0,0,0,1,0.714,0.929,0.0,fake-mail.net,0,1
